Regulator	Target	Weight	stroke
Batf	Nkain1	1.1901	rgb(220,160,161)
Maf	Nkain1	-1.044	rgb(160,183,227)
Stat3	Nkain1	1.0605	rgb(220,166,167)
Fosl2	Nkain1	-1.3184	rgb(145,173,230)
Batf	Nkg7	1.3048	rgb(221,155,155)
Irf4	Nkg7	-1.1377	rgb(155,179,228)
Stat3	Nkg7	-1.3857	rgb(142,171,230)
Batf	Nkrf	-1.096	rgb(157,181,227)
Fosl2	Nle1	-1.0114	rgb(162,184,227)
Batf	Nlgn2	1.5136	rgb(221,145,145)
Irf4	Nlgn2	1.4841	rgb(221,146,147)
Maf	Nlgn2	-1.6461	rgb(128,163,233)
Stat3	Nlgn2	1.5785	rgb(221,142,142)
Hif1a	Nlgn2	1.5092	rgb(221,145,146)
Batf	Nlrc3	1.395	rgb(221,150,151)
Stat3	Nlrc3	1.1438	rgb(220,162,163)
Rorc	Nlrc3	-1.1657	rgb(154,178,228)
Irf4	Nlrc5	-1.7207	rgb(124,160,233)
Stat3	Nlrc5	-1.3781	rgb(142,171,230)
Fosl2	Nlrc5	1.637	rgb(222,139,140)
Batf	Nme1	-1.8348	rgb(117,156,234)
Fosl2	Nme1	-1.8797	rgb(115,155,235)
Hif1a	Nme4	1.4607	rgb(221,147,148)
Maf	Nmi	-1.0061	rgb(162,184,227)
Nfe2l2	Nnt	-1.1047	rgb(157,181,228)
Fosl2	Noc3l	-1.3603	rgb(143,172,230)
Fosl2	Nol10	-1.8739	rgb(115,155,235)
Fosl2	Nol6	-1.0516	rgb(160,182,227)
Batf	Nol7	-1.7868	rgb(120,158,234)
Maf	Nol7	-1.237	rgb(150,176,229)
Fosl2	Nol8	-1.4379	rgb(139,170,231)
Fosl2	Nol9	-1.0189	rgb(162,183,227)
Batf	Nolc1	-1.0101	rgb(162,184,227)
Fosl2	Nolc1	-1.187	rgb(153,178,228)
Fosl2	Nop16	-1.1325	rgb(156,180,228)
Fosl2	Nop2	-1.0623	rgb(159,182,227)
Fosl2	Nop56	-1.1242	rgb(156,180,228)
Fosl2	Nop58	-1.1064	rgb(157,180,228)
Batf	Nos2	-1.5585	rgb(132,166,232)
Irf4	Nos2	1.4734	rgb(221,147,147)
Fosl2	Nos2	1.5508	rgb(221,143,144)
Hif1a	Nos2	1.472	rgb(221,147,147)
Batf	Notch2	-1.1549	rgb(154,179,228)
Irf4	Notch2	-1.1245	rgb(156,180,228)
Maf	Npas4	-1.7504	rgb(122,159,234)
Fosl2	Npas4	-1.8704	rgb(115,155,235)
Irf4	Npc2	1.9169	rgb(222,125,126)
Stat3	Npc2	1.8037	rgb(222,131,132)
Rorc	Npc2	-1.3773	rgb(142,172,230)
Fosl2	Npc2	1.8783	rgb(222,127,128)
Maf	Npepps	-1.3054	rgb(146,174,229)
Maf	Nphp1	-1.2176	rgb(151,177,229)
Nfe2l2	Nphp1	1.0915	rgb(220,165,165)
Irf4	Nphp3	1.3046	rgb(221,155,155)
Fosl2	Nphp3	1.02	rgb(220,168,169)
Hif1a	Nphp3	1.3496	rgb(221,152,153)
Irf4	Nqo2	-1.8501	rgb(117,156,235)
Maf	Nqo2	-1.4717	rgb(137,168,231)
Nfe2l2	Nr2f6	1.8063	rgb(222,131,132)
Fosl2	Nr4a1	-1.7375	rgb(123,160,234)
Batf	Nr4a2	1.9256	rgb(222,125,126)
Maf	Nr4a2	-1.7928	rgb(120,158,234)
Stat3	Nr4a2	1.8037	rgb(222,131,132)
Fosl2	Nr4a2	-1.7889	rgb(120,158,234)
Hif1a	Nr4a2	1.7176	rgb(222,135,136)
Batf	Nr4a3	1.7076	rgb(222,135,136)
Irf4	Nr4a3	-1.8082	rgb(119,157,234)
Maf	Nr4a3	-1.4026	rgb(141,171,230)
Stat3	Nr4a3	-1.7431	rgb(122,159,234)
Fosl2	Nr4a3	-1.6975	rgb(125,161,233)
Maf	Nras	-1.1974	rgb(152,177,228)
Maf	Nrd1	-1.044	rgb(160,183,227)
Batf	Nrf1	-1.8988	rgb(114,154,235)
Irf4	Nrgn	-1.1118	rgb(157,180,228)
Irf4	Nrip1	-1.9122	rgb(113,154,235)
Maf	Nrn1	-1.4316	rgb(139,170,231)
Stat3	Nrn1	1.2391	rgb(220,158,158)
Hif1a	Nrn1	1.8591	rgb(222,128,129)
Irf4	Nrp1	-1.9766	rgb(110,152,236)
Maf	Nrp1	1.9524	rgb(222,124,125)
Rorc	Nrp1	1.6792	rgb(222,137,138)
Fosl2	Nrp1	-1.9526	rgb(111,153,236)
Irf4	Nsf	1.0507	rgb(220,167,167)
Fosl2	Nsf	-1.0071	rgb(162,184,227)
Irf4	Nsg2	-1.9501	rgb(111,153,236)
Nfe2l2	Nsg2	-1.1023	rgb(157,181,227)
Fosl2	Nsmce1	1.8249	rgb(222,130,131)
Hif1a	Nsmce1	1.2648	rgb(220,157,157)
Etv6	Nsmce1	-1.8469	rgb(117,156,235)
Hif1a	Nsun2	1.536	rgb(221,144,144)
Maf	Nsun6	-1.465	rgb(137,169,231)
Maf	Nt5dc1	-1.2716	rgb(148,175,229)
Rorc	Nt5dc2	1.2446	rgb(220,158,158)
Hif1a	Nt5dc2	1.4437	rgb(221,148,149)
Rorc	Nt5dc3	1.4021	rgb(221,150,151)
Fosl2	Nt5dc3	-1.766	rgb(121,159,234)
Irf4	Nt5e	-1.9255	rgb(112,153,235)
Maf	Nt5e	1.9169	rgb(222,125,126)
Rorc	Nt5e	-1.7316	rgb(123,160,233)
Irf4	Nub1	1.8007	rgb(222,131,132)
Fosl2	Nucb2	1.1314	rgb(220,163,163)
Batf	Nucks1	-1.1405	rgb(155,179,228)
Fosl2	Nudcd2	-1.1267	rgb(156,180,228)
Fosl2	Nudt14	1.2948	rgb(221,155,156)
Fosl2	Nudt18	1.8007	rgb(222,131,132)
Fosl2	Nudt4	-1.2045	rgb(152,177,228)
Hif1a	Nufip1	1.52	rgb(221,144,145)
Batf	Nup107	-1.0084	rgb(162,184,227)
Batf	Nup160	-1.0518	rgb(160,182,227)
Etv6	Nup210	-1.623	rgb(129,163,232)
Fosl2	Nup35	-1.2221	rgb(151,177,229)
Hif1a	Nup50	1.6619	rgb(222,138,138)
Batf	Nup85	-1.191	rgb(152,178,228)
Fosl2	Nup93	-1.845	rgb(117,156,235)
Stat3	Nup98	1.6811	rgb(222,137,137)
Irf4	Nxn	1.2509	rgb(220,157,158)
Hif1a	Nxn	1.0285	rgb(220,168,168)
Irf4	Oas3	1.6433	rgb(222,138,139)
Fosl2	Oas3	1.8896	rgb(222,127,128)
Batf	Obfc1	1.9175	rgb(222,125,126)
Etv6	Obfc1	-1.5892	rgb(131,165,232)
Batf	Obsl1	1.8581	rgb(222,128,129)
Batf	Odc1	-1.7875	rgb(120,158,234)
Irf4	Odc1	1.7988	rgb(222,131,132)
Stat3	Ogfr	-1.2966	rgb(147,174,229)
Stat3	Ogt	1.0927	rgb(220,165,165)
Maf	Optn	-1.0223	rgb(161,183,227)
Batf	Orai1	-1.2572	rgb(149,175,229)
Irf4	Orai2	-1.6035	rgb(130,164,232)
Irf4	Orc1	1.7002	rgb(222,136,137)
Maf	Orm2	-1.1809	rgb(153,178,228)
Batf	Osbpl3	1.8605	rgb(222,128,129)
Maf	Osbpl3	-1.8467	rgb(117,156,235)
Rorc	Osbpl3	-1.137	rgb(155,179,228)
Fosl2	Osbpl3	-1.8468	rgb(117,156,235)
Irf4	Osbpl8	1.9531	rgb(222,124,125)
Maf	Osbpl8	-1.8948	rgb(114,154,235)
Stat3	Osbpl9	1.6793	rgb(222,137,138)
Rorc	Osbpl9	-1.5738	rgb(132,165,232)
Fosl2	Osbpl9	1.9474	rgb(222,124,125)
Hif1a	Osgepl1	1.3961	rgb(221,150,151)
Maf	Osgin2	-1.3317	rgb(145,173,230)
Fosl2	Osm	-1.2817	rgb(147,175,229)
Hif1a	Osm	1.4041	rgb(221,150,151)
Etv6	Osm	-1.5339	rgb(134,166,232)
Hif1a	Ost4	1.6975	rgb(222,136,137)
Batf	Ostf1	1.9769	rgb(222,123,123)
Irf4	Ostf1	1.9072	rgb(222,126,127)
Maf	Ostf1	-1.9224	rgb(113,153,235)
Stat3	Ostf1	1.7329	rgb(222,134,135)
Rorc	Ostf1	-1.8344	rgb(117,156,234)
Fosl2	Ostf1	-1.7798	rgb(120,158,234)
Hif1a	Ostf1	1.7165	rgb(222,135,136)
Nfe2l2	Otud1	-1.3057	rgb(146,174,229)
Batf	Otud7b	-1.2534	rgb(149,176,229)
Irf4	Otx1	1.0304	rgb(220,168,168)
Maf	Ovca2	-1.8077	rgb(119,157,234)
Batf	Oxct1	-1.1696	rgb(153,178,228)
Irf4	Oxnad1	1.6637	rgb(222,137,138)
Hif1a	Oxsr1	1.1842	rgb(220,160,161)
Maf	P2ry1	-1.3903	rgb(142,171,230)
Batf	P2ry10	-1.0712	rgb(159,182,227)
Fosl2	P2ry10	1.3094	rgb(221,154,155)
Hif1a	P4ha1	1.8437	rgb(222,129,130)
Batf	P4ha2	1.1381	rgb(220,163,163)
Irf4	P4ha2	1.0247	rgb(220,168,169)
Hif1a	P4ha2	1.8215	rgb(222,130,131)
Irf4	P4hb	1.498	rgb(221,145,146)
Hif1a	P4hb	1.9251	rgb(222,125,126)
Nfe2l2	P4htm	1.7401	rgb(222,134,135)
Irf4	Pacs1	1.3681	rgb(221,152,152)
Hif1a	Pacs1	1.3423	rgb(221,153,154)
Irf4	Pacsin1	-1.1672	rgb(154,178,228)
Stat3	Pacsin1	-1.0838	rgb(158,181,227)
Batf	Padi2	1.6834	rgb(222,137,137)
Maf	Padi2	-1.786	rgb(120,158,234)
Stat3	Padi2	1.7684	rgb(222,132,133)
Fosl2	Padi2	1.8449	rgb(222,129,130)
Hif1a	Padi2	1.4682	rgb(221,147,148)
Irf4	Pafah1b3	1.2578	rgb(220,157,158)
Stat3	Pafah1b3	1.3502	rgb(221,152,153)
Hif1a	Pafah1b3	1.7909	rgb(222,131,132)
Irf4	Pag1	-1.9104	rgb(113,154,235)
Rorc	Paip2	-1.2715	rgb(148,175,229)
Batf	Pank2	1.8334	rgb(222,129,130)
Irf4	Pank2	1.7823	rgb(222,132,133)
Fosl2	Pank2	1.8261	rgb(222,130,131)
Maf	Pank3	-1.0886	rgb(158,181,227)
Irf4	Paox	1.5892	rgb(221,141,142)
Hif1a	Papss1	1.3931	rgb(221,150,151)
Stat3	Paqr3	1.2677	rgb(220,156,157)
Hif1a	Paqr4	1.8179	rgb(222,130,131)
Batf	Paqr7	1.4365	rgb(221,148,149)
Batf	Paqr8	1.6738	rgb(222,137,138)
Irf4	Paqr8	1.8435	rgb(222,129,130)
Stat3	Paqr8	1.7068	rgb(222,135,136)
Rorc	Paqr8	1.6605	rgb(222,138,138)
Fosl2	Park7	1.91	rgb(222,126,127)
Hif1a	Park7	1.9117	rgb(222,126,127)
Batf	Parp10	1.5762	rgb(221,142,142)
Stat3	Parp10	-1.5772	rgb(131,165,232)
Stat3	Parp11	-1.7019	rgb(125,161,233)
Rorc	Parp14	-1.211	rgb(151,177,229)
Etv6	Parp14	-1.606	rgb(130,164,232)
Stat3	Parp16	1.5069	rgb(221,145,146)
Fosl2	Parp16	1.6551	rgb(222,138,139)
Hif1a	Parp16	1.7036	rgb(222,136,136)
Rorc	Parp3	-1.2606	rgb(149,175,229)
Hif1a	Parp6	1.8457	rgb(222,129,130)
Batf	Parp8	-1.1949	rgb(152,178,228)
Irf4	Parp8	-1.2951	rgb(147,174,229)
Maf	Parp9	-1.2559	rgb(149,176,229)
Rorc	Parp9	-1.5636	rgb(132,165,232)
Hif1a	Parp9	1.8645	rgb(222,128,129)
Batf	Pbk	-1.2236	rgb(151,177,229)
Irf4	Pbx2	1.695	rgb(222,136,137)
Etv6	Pbx2	-1.843	rgb(117,156,235)
Batf	Pcbp4	1.3387	rgb(221,153,154)
Irf4	Pcbp4	1.246	rgb(220,157,158)
Fosl2	Pcca	1.9413	rgb(222,124,125)
Maf	Pccb	-1.1359	rgb(155,179,228)
Nfe2l2	Pcdhga4	-1.4879	rgb(136,168,231)
Irf4	Pcgf5	1.8949	rgb(222,126,127)
Maf	Pcgf5	-1.7004	rgb(125,161,233)
Rorc	Pcgf5	-1.6372	rgb(128,163,233)
Hif1a	Pcgf5	1.8949	rgb(222,126,127)
Irf4	Pck2	1.3616	rgb(221,152,153)
Fosl2	Pck2	1.0555	rgb(220,167,167)
Batf	Pcx	1.1246	rgb(220,163,164)
Irf4	Pcx	-1.3612	rgb(143,172,230)
Stat3	Pcx	1.344	rgb(221,153,153)
Fosl2	Pcx	1.5259	rgb(221,144,145)
Hif1a	Pcx	1.7258	rgb(222,135,135)
Batf	Pdcd1	-1.9524	rgb(111,153,236)
Irf4	Pdcd1	-1.9559	rgb(111,152,236)
Maf	Pdcd1	-1.9466	rgb(111,153,236)
Rorc	Pdcd1	1.6379	rgb(222,139,140)
Fosl2	Pdcd1	-1.935	rgb(112,153,235)
Maf	Pdcd10	-1.0562	rgb(160,182,227)
Fosl2	Pdcd11	-1.1174	rgb(156,180,228)
Batf	Pdcd1lg2	-1.9254	rgb(112,153,235)
Irf4	Pdcd1lg2	-1.8026	rgb(119,157,234)
Maf	Pdcd1lg2	-1.7687	rgb(121,159,234)
Fosl2	Pdcd1lg2	-1.9089	rgb(113,154,235)
Irf4	Pdcd4	-1.6192	rgb(129,164,232)
Fosl2	Pdcd4	1.2485	rgb(220,157,158)
Rorc	Pde1a	-1.9079	rgb(113,154,235)
Batf	Pde3b	1.9535	rgb(222,124,125)
Stat3	Pde3b	1.066	rgb(220,166,167)
Stat3	Pde4b	1.8639	rgb(222,128,129)
Irf4	Pde4d	1.8744	rgb(222,127,128)
Maf	Pde4d	1.5382	rgb(221,143,144)
Stat3	Pde4d	1.3995	rgb(221,150,151)
Fosl2	Pde4d	1.9335	rgb(222,125,126)
Irf4	Pde4dip	1.5331	rgb(221,144,144)
Batf	Pde6d	1.6619	rgb(222,138,138)
Irf4	Pde6d	1.7608	rgb(222,133,134)
Stat3	Pde6d	1.7484	rgb(222,133,134)
Rorc	Pde6d	1.8976	rgb(222,126,127)
Fosl2	Pde6d	1.4987	rgb(221,145,146)
Hif1a	Pde6d	1.524	rgb(221,144,145)
Batf	Pde7a	-1.9028	rgb(114,154,235)
Irf4	Pde7a	1.8478	rgb(222,129,130)
Maf	Pde7a	-1.9382	rgb(112,153,235)
Fosl2	Pde7a	-1.8716	rgb(115,155,235)
Nfe2l2	Pde8a	1.0727	rgb(220,166,166)
Hif1a	Pde8a	-1.0745	rgb(159,182,227)
Batf	Pdgfb	-1.8377	rgb(117,156,234)
Maf	Pdgfb	-1.827	rgb(118,157,234)
Stat3	Pdgfb	1.9349	rgb(222,125,125)
Rorc	Pdgfb	1.789	rgb(222,131,132)
Fosl2	Pdgfb	-1.7289	rgb(123,160,233)
Rorc	Pdia3	-1.6351	rgb(128,163,233)
Maf	Pdk1	-1.2185	rgb(151,177,229)
Stat3	Pdk1	1.2778	rgb(221,156,157)
Hif1a	Pdk1	1.8636	rgb(222,128,129)
Hif1a	Pdk3	1.7047	rgb(222,136,136)
Irf4	Pdlim1	1.9286	rgb(222,125,126)
Etv6	Pdlim2	-1.7892	rgb(120,158,234)
Batf	Pdlim5	-1.9633	rgb(110,152,236)
Irf4	Pdlim5	-1.9773	rgb(110,152,236)
Maf	Pdlim5	1.9444	rgb(222,124,125)
Fosl2	Pdlim5	-1.9391	rgb(112,153,235)
Maf	Pdp1	-1.3004	rgb(146,174,229)
Batf	Pdpn	1.6228	rgb(221,139,140)
Irf4	Pdpn	1.7084	rgb(222,135,136)
Maf	Pdpn	1.9299	rgb(222,125,126)
Stat3	Pdpn	1.8713	rgb(222,128,128)
Rorc	Pdpn	-1.4091	rgb(140,170,230)
Nfe2l2	Pdss2	1.1575	rgb(220,162,162)
Batf	Pdxp	1.7303	rgb(222,134,135)
Hif1a	Pdxp	1.8918	rgb(222,127,128)
Batf	Pdzd8	-1.7997	rgb(119,158,234)
Batf	Pdzk1ip1	-1.0751	rgb(159,181,227)
Hif1a	Pebp1	1.4217	rgb(221,149,150)
Batf	Pecam1	-1.9441	rgb(111,153,235)
Fosl2	Pecam1	1.9733	rgb(222,123,124)
Hif1a	Pecam1	1.5649	rgb(221,142,143)
Etv6	Pecam1	-1.249	rgb(149,176,229)
Nfe2l2	Pecr	1.7563	rgb(222,133,134)
Hif1a	Pecr	1.8484	rgb(222,129,130)
Maf	Peli1	-1.8913	rgb(114,155,235)
Rorc	Pemt	-1.1048	rgb(157,181,228)
Hif1a	Per1	1.8852	rgb(222,127,128)
Etv6	Per1	-1.7756	rgb(121,158,234)
Batf	Perp	-1.7885	rgb(120,158,234)
Irf4	Perp	1.7117	rgb(222,135,136)
Maf	Perp	-1.8165	rgb(118,157,234)
Stat3	Perp	-1.6962	rgb(125,161,233)
Rorc	Perp	-1.4582	rgb(138,169,231)
Hif1a	Pex11b	1.4459	rgb(221,148,149)
Etv6	Pex16	-1.6003	rgb(130,164,232)
Rorc	Pex26	1.6926	rgb(222,136,137)
Hif1a	Pex26	1.5521	rgb(221,143,144)
Hif1a	Pex6	1.2595	rgb(220,157,157)
Etv6	Pex6	-1.8028	rgb(119,157,234)
Maf	Pex7	-1.7126	rgb(124,160,233)
Batf	Pfas	-1.4722	rgb(137,168,231)
Fosl2	Pfas	-1.2924	rgb(147,174,229)
Hif1a	Pfkfb3	1.8955	rgb(222,126,127)
Stat3	Pfkfb4	1.6517	rgb(222,138,139)
Hif1a	Pfkl	1.8712	rgb(222,128,128)
Hif1a	Pfkm	1.634	rgb(221,139,140)
Irf4	Pfkp	1.9261	rgb(222,125,126)
Hif1a	Pfkp	1.9149	rgb(222,125,126)
Fosl2	Pfn2	1.1919	rgb(220,160,161)
Hif1a	Pgam1	1.8886	rgb(222,127,128)
Irf4	Pgbd1	1.7445	rgb(222,134,134)
Fosl2	Pgbd1	1.7356	rgb(222,134,135)
Hif1a	Pgbd1	1.5105	rgb(221,145,146)
Fosl2	Pgd	-1.0305	rgb(161,183,227)
Hif1a	Pgd	1.8456	rgb(222,129,130)
Hif1a	Pgk1	1.8754	rgb(222,127,128)
Fosl2	Pglyrp2	1.6404	rgb(222,139,139)
Irf4	Pgm2	1.6948	rgb(222,136,137)
Maf	Pgm2	-1.5361	rgb(134,166,232)
Stat3	Pgm2	1.6609	rgb(222,138,138)
Hif1a	Pgm2	1.8392	rgb(222,129,130)
Batf	Pgm2l1	1.8431	rgb(222,129,130)
Hif1a	Pgp	1.9333	rgb(222,125,126)
Irf4	Pgrmc1	-1.8397	rgb(117,156,234)
Maf	Pgrmc1	-1.7577	rgb(122,159,234)
Fosl2	Pgrmc1	-1.4104	rgb(140,170,230)
Hif1a	Pgrmc2	1.658	rgb(222,138,139)
Etv6	Pgs1	-1.6789	rgb(126,162,233)
Maf	Phactr2	-1.3412	rgb(144,173,230)
Fosl2	Phactr2	-1.8803	rgb(115,155,235)
Etv6	Phc1	-1.5399	rgb(133,166,232)
Fosl2	Phc3	1.6678	rgb(222,137,138)
Hif1a	Phc3	1.5578	rgb(221,143,143)
Irf4	Phf10	1.1137	rgb(220,164,164)
Batf	Phf19	-1.3501	rgb(144,172,230)
Maf	Phf20	-1.9131	rgb(113,154,235)
Fosl2	Phf20	1.9515	rgb(222,124,125)
Nfe2l2	Phf21a	1.4314	rgb(221,149,149)
Fosl2	Phf5a	-1.2477	rgb(149,176,229)
Batf	Phf6	-1.7004	rgb(125,161,233)
Irf4	Phf6	1.5259	rgb(221,144,145)
Batf	Phip	-1.8898	rgb(114,155,235)
Batf	Phlda1	1.8086	rgb(222,131,131)
Stat3	Phlda1	-1.8501	rgb(117,156,235)
Fosl2	Phlda1	-1.812	rgb(119,157,234)
Fosl2	Phlda3	-1.2557	rgb(149,176,229)
Irf4	Phlpp1	-1.9754	rgb(110,152,236)
Maf	Phlpp1	-1.8174	rgb(118,157,234)
Rorc	Phlpp1	-1.6258	rgb(129,163,232)
Etv6	Phlpp1	-1.0646	rgb(159,182,227)
Maf	Phospho2	-1.5756	rgb(131,165,232)
Batf	Phtf2	-1.8173	rgb(118,157,234)
Irf4	Phtf2	-1.8468	rgb(117,156,235)
Stat3	Phyh	1.5139	rgb(221,145,145)
Etv6	Pi4k2a	-1.5807	rgb(131,165,232)
Irf4	Pias2	1.6093	rgb(221,140,141)
Fosl2	Pias2	1.4427	rgb(221,148,149)
Etv6	Pias4	-1.8196	rgb(118,157,234)
Irf4	Picalm	1.7741	rgb(222,132,133)
Stat3	Picalm	1.3847	rgb(221,151,152)
Rorc	Picalm	-1.3906	rgb(141,171,230)
Hif1a	Piga	1.6562	rgb(222,138,139)
Maf	Pigc	-1.3888	rgb(142,171,230)
Maf	Pigk	-1.4495	rgb(138,169,231)
Rorc	Pigp	-1.226	rgb(150,177,229)
Rorc	Pigx	-1.7445	rgb(122,159,234)
Batf	Pik3ap1	1.945	rgb(222,124,125)
Irf4	Pik3ap1	1.9006	rgb(222,126,127)
Maf	Pik3ap1	-1.7546	rgb(122,159,234)
Fosl2	Pik3ap1	1.9379	rgb(222,124,125)
Hif1a	Pik3ap1	1.2216	rgb(220,159,159)
Batf	Pik3c2a	-1.5011	rgb(135,167,231)
Stat3	Pik3c2a	1.0965	rgb(220,165,165)
Rorc	Pik3c2a	-1.1097	rgb(157,180,228)
Stat3	Pik3ca	1.174	rgb(220,161,161)
Nfe2l2	Pik3cb	1.118	rgb(220,164,164)
Rorc	Pik3cd	-1.8651	rgb(116,155,235)
Batf	Pik3cg	1.9581	rgb(222,123,124)
Irf4	Pik3cg	1.8778	rgb(222,127,128)
Fosl2	Pik3cg	1.9054	rgb(222,126,127)
Hif1a	Pik3cg	1.4785	rgb(221,146,147)
Etv6	Pik3cg	-1.3649	rgb(143,172,230)
Rorc	Pik3ip1	-1.2296	rgb(150,176,229)
Fosl2	Pik3ip1	1.931	rgb(222,125,126)
Maf	Pik3r5	-1.9382	rgb(112,153,235)
Stat3	Pik3r5	-1.8566	rgb(116,156,235)
Rorc	Pik3r5	-1.9504	rgb(111,153,236)
Maf	Pim1	1.9454	rgb(222,124,125)
Fosl2	Pim1	1.9727	rgb(222,123,124)
Etv6	Pim1	-1.9284	rgb(112,153,235)
Maf	Pim2	1.1872	rgb(220,160,161)
Hif1a	Pim2	1.6858	rgb(222,136,137)
Etv6	Pim2	-1.5187	rgb(135,167,231)
Maf	Pim3	-1.2589	rgb(149,175,229)
Fosl2	Pim3	-1.2526	rgb(149,176,229)
Hif1a	Pim3	1.7092	rgb(222,135,136)
Etv6	Pink1	-1.64	rgb(128,163,233)
Maf	Pitpnc1	1.8678	rgb(222,128,129)
Rorc	Pitpnc1	-1.6394	rgb(128,163,233)
Fosl2	Pitpnc1	1.9642	rgb(222,123,124)
Batf	Pitpnm2	-1.6588	rgb(127,162,233)
Irf4	Pitpnm2	-1.9038	rgb(114,154,235)
Etv6	Pkd1l3	-1.5417	rgb(133,166,232)
Hif1a	Pkn1	1.4088	rgb(221,150,150)
Batf	Pkp2	1.1841	rgb(220,160,161)
Maf	Pkp2	-1.1437	rgb(155,179,228)
Fosl2	Pkp2	1.5854	rgb(221,141,142)
Hif1a	Pkp2	1.5949	rgb(221,141,142)
Batf	Pkp3	1.8837	rgb(222,127,128)
Irf4	Pkp3	1.9402	rgb(222,124,125)
Stat3	Pkp3	1.8376	rgb(222,129,130)
Maf	Pkp4	-1.8029	rgb(119,157,234)
Fosl2	Pkp4	-1.8623	rgb(116,155,235)
Batf	Pla1a	-1.9428	rgb(111,153,235)
Irf4	Pla1a	-1.7861	rgb(120,158,234)
Maf	Pla1a	-1.7807	rgb(120,158,234)
Stat3	Pla1a	-1.601	rgb(130,164,232)
Rorc	Pla1a	-1.5371	rgb(134,166,232)
Irf4	Pla2g12a	1.747	rgb(222,133,134)
Stat3	Pla2g12a	1.904	rgb(222,126,127)
Fosl2	Pla2g12a	1.9086	rgb(222,126,127)
Hif1a	Pla2g12a	1.3722	rgb(221,151,152)
Hif1a	Pla2g15	1.494	rgb(221,146,146)
Etv6	Pla2g15	-1.669	rgb(126,162,233)
Irf4	Pla2g16	-1.2238	rgb(151,177,229)
Irf4	Pla2g4f	-1.1052	rgb(157,180,228)
Fosl2	Plagl1	-1.0655	rgb(159,182,227)
Batf	Plaur	1.9495	rgb(222,124,125)
Maf	Plaur	1.7426	rgb(222,134,135)
Stat3	Plaur	-1.7252	rgb(123,160,233)
Etv6	Plaur	-1.4215	rgb(140,170,231)
Irf4	Plbd2	1.2925	rgb(221,155,156)
Stat3	Plbd2	1.1789	rgb(220,161,161)
Hif1a	Plbd2	1.541	rgb(221,143,144)
Fosl2	Plcb2	1.3157	rgb(221,154,155)
Hif1a	Plcg1	1.6086	rgb(221,140,141)
Batf	Plcl2	-1.9291	rgb(112,153,235)
Batf	Plcxd1	1.6832	rgb(222,137,137)
Irf4	Plcxd1	1.3409	rgb(221,153,154)
Stat3	Plcxd1	1.5702	rgb(221,142,143)
Fosl2	Plcxd1	1.0767	rgb(220,166,166)
Hif1a	Plcxd1	1.8387	rgb(222,129,130)
Stat3	Plcxd2	-1.4517	rgb(138,169,231)
Fosl2	Plcxd2	-1.3805	rgb(142,171,230)
Stat3	Plec	1.9489	rgb(222,124,125)
Batf	Plek	-1.6744	rgb(126,162,233)
Maf	Plek	-1.4455	rgb(139,169,231)
Rorc	Plek	1.5919	rgb(221,141,142)
Fosl2	Plek	-1.5996	rgb(130,164,232)
Batf	Plekha1	-1.8039	rgb(119,157,234)
Hif1a	Plekha1	-1.2162	rgb(151,177,229)
Batf	Plekha2	1.7991	rgb(222,131,132)
Irf4	Plekha2	1.8126	rgb(222,130,131)
Hif1a	Plekha2	1.9097	rgb(222,126,127)
Stat3	Plekha5	1.0536	rgb(220,167,167)
Batf	Plekhb2	1.6336	rgb(221,139,140)
Maf	Plekhb2	-1.5965	rgb(130,164,232)
Hif1a	Plekhb2	1.7034	rgb(222,136,136)
Batf	Plekhf1	1.9388	rgb(222,124,125)
Irf4	Plekhf1	1.8728	rgb(222,127,128)
Stat3	Plekhf1	1.6931	rgb(222,136,137)
Rorc	Plekhf1	1.8957	rgb(222,126,127)
Hif1a	Plekhf1	1.5776	rgb(221,142,142)
Stat3	Plekhg2	1.8773	rgb(222,127,128)
Irf4	Plekho1	1.8484	rgb(222,129,130)
Maf	Plekho1	1.8535	rgb(222,128,129)
Stat3	Plekho1	1.2053	rgb(220,159,160)
Rorc	Plekho1	1.1488	rgb(220,162,163)
Fosl2	Plekho1	-1.1601	rgb(154,179,228)
Stat3	Plekho2	1.8697	rgb(222,128,129)
Batf	Plin2	1.8548	rgb(222,128,129)
Rorc	Plin2	1.9284	rgb(222,125,126)
Fosl2	Plin2	1.8805	rgb(222,127,128)
Irf4	Plin3	1.6875	rgb(222,136,137)
Stat3	Plin3	1.5985	rgb(221,141,141)
Maf	Plk2	-1.227	rgb(150,176,229)
Rorc	Plk3	1.9312	rgb(222,125,126)
Fosl2	Plk3	-1.9183	rgb(113,154,235)
Irf4	Plod2	1.1037	rgb(220,164,165)
Stat3	Plod2	1.3391	rgb(221,153,154)
Hif1a	Plod2	1.7645	rgb(222,133,134)
Hif1a	Plod3	1.8143	rgb(222,130,131)
Batf	Plscr1	-1.8586	rgb(116,156,235)
Stat3	Plscr1	1.7982	rgb(222,131,132)
Batf	Plscr3	1.2496	rgb(220,157,158)
Irf4	Plscr3	1.3495	rgb(221,152,153)
Batf	Plxnc1	-1.9474	rgb(111,153,236)
Irf4	Plxnc1	1.8044	rgb(222,131,132)
Maf	Plxnc1	-1.8761	rgb(115,155,235)
Stat3	Plxnc1	-1.2166	rgb(151,177,229)
Fosl2	Plxnc1	-1.7741	rgb(121,158,234)
