TF	Target	SignedQuantile	AveStability	AvePCorr	stroke	stroke-width	stroke-dasharray
Stat3	Bcl3	0.99448	50.11	0.607	rgb(224,101,102)	1.9933	None
Stat3	Dock11	-0.99448	50.11	-6.1E-01	rgb( 84,136,240)	1.9933	None
Stat4	Lipe	0.99448	50.11	0.611	rgb(224,100,101)	1.9933	None
Tcf3	Naga	0.99448	50.11	0.612	rgb(224,100,101)	1.9933	None
Zbed6	Cnot1	0.99448	50.11	0.607	rgb(224,101,102)	1.9933	2,2
Zfp219	Plxna1	0.99448	50.11	0.61	rgb(224,101,102)	1.9933	None
Zfp385a	Zfp365	0.99448	50.11	0.606	rgb(224,101,102)	1.9933	2,2
Zfp607	Zfp658	0.99448	50.11	0.61	rgb(224,100,102)	1.9933	2,2
Bhlhe40	Tg	0.99409	50.14	0.642	rgb(224, 94, 96)	1.9939	None
Elf1	Mex3b	0.99409	50.14	0.637	rgb(224, 95, 97)	1.9939	None
Ets1	Sept9	0.99409	50.14	0.639	rgb(224, 95, 96)	1.9939	None
