Regulator	Target	Weight	stroke
Satb1	A830080d01rik	-0.34742	rgb(179,194,224)
Tsc22d3	A830080d01rik	0.57396	rgb(220,162,163)
Crem	A930005h10rik	-0.34169	rgb(180,194,223)
Egr2	A930005h10rik	-0.34303	rgb(180,194,224)
Id2	A930005h10rik	-0.35555	rgb(178,194,224)
Id2	A930013f10rik	0.32963	rgb(219,186,186)
Nfatc2	A930013f10rik	0.3448	rgb(219,184,184)
Maf	A930015d03rik	-0.32009	rgb(182,196,223)
Ikzf3	Aa465934	-0.36168	rgb(178,193,224)
Stat3	Aa465934	-0.35653	rgb(178,193,224)
Bcl11b	Aa467197	-0.35561	rgb(178,194,224)
Etv6	Aa467197	-0.3436	rgb(180,194,224)
Ikzf4	Aa467197	0.56681	rgb(220,163,163)
Irf4	Aa467197	0.35116	rgb(219,183,184)
Maf	Aa467197	-0.35915	rgb(178,193,224)
Nfatc2	Aa467197	-0.32984	rgb(181,195,223)
Prkrir	Aa467197	-0.34928	rgb(179,194,224)
Rorc	Aa467197	-0.33585	rgb(181,195,223)
Smarca4	Aa986860	1.0227	rgb(223,119,120)
Smarca4	Aaas	0.25377	rgb(218,193,193)
Batf	Aacs	-0.34008	rgb(180,195,223)
Ikzf3	Aacs	-0.33638	rgb(181,195,223)
Lef1	Aacs	0.3381	rgb(219,185,185)
Hif1a	Aamp	0.3401	rgb(219,185,185)
Lef1	Aamp	0.32023	rgb(219,186,187)
Bcl11b	Aars	0.3556	rgb(219,183,183)
Egr2	Aars	0.35342	rgb(219,183,184)
Irf4	Aars	0.33343	rgb(219,185,185)
Smarca4	Aars	0.18789	rgb(218,199,199)
Lef1	Aars2	0.32797	rgb(219,186,186)
Bcl11b	Aarsd1	0.33358	rgb(219,185,185)
Egr2	Aarsd1	0.33526	rgb(219,185,185)
Lef1	Aarsd1	0.35626	rgb(219,183,183)
Satb1	Aarsd1	0.35354	rgb(219,183,184)
Atf6	Aasdhppt	0.33385	rgb(219,185,185)
Ikzf3	Aasdhppt	-0.32649	rgb(182,195,223)
Tsc22d3	Aasdhppt	-1.0177	rgb(107,150,236)
Ikzf3	Aatf	-0.35223	rgb(179,194,224)
Fosl2	Ab124611	0.3583	rgb(219,183,183)
Id2	Ab124611	0.34548	rgb(219,184,184)
Nfe2l2	Ab124611	0.34913	rgb(219,184,184)
Prkrir	Ab124611	0.33947	rgb(219,185,185)
Rorc	Ab124611	-0.32539	rgb(182,196,223)
Bcl11b	Abca1	0.32143	rgb(219,186,187)
Etv6	Abca1	0.35484	rgb(219,183,183)
Ikzf3	Abca1	0.3592	rgb(219,183,183)
Lef1	Abca1	0.3552	rgb(219,183,183)
Maf	Abca1	-0.35769	rgb(178,193,224)
Rorc	Abca1	-0.36172	rgb(178,193,224)
Stat3	Abca1	0.35927	rgb(219,183,183)
Egr2	Abca12	-0.25615	rgb(189,200,222)
Smarca4	Abca12	0.50973	rgb(220,168,169)
Lef1	Abca2	0.35298	rgb(219,183,184)
Stat3	Abca2	0.33798	rgb(219,185,185)
Bcl11b	Abca7	-0.34457	rgb(180,194,224)
Etv6	Abca7	0.41852	rgb(219,177,177)
Irf8	Abca7	0.41153	rgb(219,178,178)
Lef1	Abca7	0.33509	rgb(219,185,185)
Smarca4	Abca7	0.31555	rgb(219,187,187)
Zeb1	Abca7	0.44309	rgb(219,175,175)
Id2	Abcb10	0.33921	rgb(219,185,185)
Maf	Abcb10	-0.35292	rgb(179,194,224)
Ikzf3	Abcb1a	-0.34406	rgb(180,194,224)
Maf	Abcb1a	-0.33738	rgb(180,195,223)
Batf	Abcb1b	-0.35599	rgb(178,194,224)
Fosl2	Abcb1b	-0.33176	rgb(181,195,223)
Ikzf3	Abcb1b	-0.3565	rgb(178,193,224)
Maf	Abcb1b	-0.34599	rgb(179,194,224)
Tsc22d3	Abcb1b	0.72689	rgb(221,148,148)
Batf	Abcb6	0.33378	rgb(219,185,185)
Bcl11b	Abcb6	-0.31868	rgb(182,196,223)
Etv6	Abcb6	-0.34999	rgb(179,194,224)
Hif1a	Abcb6	0.33405	rgb(219,185,185)
Sp4	Abcb6	0.39513	rgb(219,179,180)
Bcl11b	Abcb7	0.34128	rgb(219,184,185)
Crem	Abcb7	0.35249	rgb(219,183,184)
Ikzf3	Abcb7	-0.32625	rgb(182,195,223)
Satb1	Abcb7	0.3566	rgb(219,183,183)
Zeb1	Abcb8	-0.89905	rgb(119,158,234)
Batf	Abcb9	0.3623	rgb(219,182,183)
Bcl11b	Abcb9	-0.33146	rgb(181,195,223)
Fosl2	Abcb9	0.35369	rgb(219,183,184)
Hif1a	Abcb9	0.34778	rgb(219,184,184)
Ikzf3	Abcb9	0.36037	rgb(219,183,183)
Irf4	Abcb9	-0.3286	rgb(181,195,223)
Rorc	Abcb9	-0.36228	rgb(178,193,224)
Batf	Abcc1	0.33407	rgb(219,185,185)
Irf4	Abcc1	0.32716	rgb(219,186,186)
Sp4	Abcc1	0.35763	rgb(219,183,183)
Bcl11b	Abcc4	-0.3503	rgb(179,194,224)
Ikzf3	Abcc4	-0.3366	rgb(180,195,223)
Bcl11b	Abcc5	0.33999	rgb(219,185,185)
Egr2	Abcc5	0.3308	rgb(219,185,186)
Lef1	Abcc5	0.34006	rgb(219,185,185)
Satb1	Abcc5	0.33776	rgb(219,185,185)
Smarca4	Abcc5	0.51061	rgb(220,168,169)
Fosl2	Abcd1	0.30924	rgb(219,187,188)
Sp4	Abcd1	-0.64549	rgb(147,174,229)
Etv6	Abcd3	0.34865	rgb(219,184,184)
Irf4	Abcd3	-0.36219	rgb(178,193,224)
Maf	Abcd3	-0.36058	rgb(178,193,224)
Stat3	Abcd3	0.35017	rgb(219,184,184)
Bcl11b	Abcd4	0.34798	rgb(219,184,184)
Egr2	Abcd4	0.34618	rgb(219,184,184)
Lef1	Abcd4	0.35021	rgb(219,184,184)
Prkrir	Abcd4	0.36184	rgb(219,182,183)
Satb1	Abcd4	0.35354	rgb(219,183,184)
Zfp36l2	Abcd4	0.35492	rgb(219,183,183)
Fosl2	Abce1	-0.33449	rgb(181,195,223)
Ikzf3	Abce1	-0.33818	rgb(180,195,223)
Etv6	Abcf2	-0.25136	rgb(190,200,222)
Fosl2	Abcf2	-0.35289	rgb(179,194,224)
Ikzf3	Abcf2	-0.3466	rgb(179,194,224)
Irf8	Abcf2	-0.30885	rgb(183,197,223)
Smarca4	Abcf2	-0.36842	rgb(177,193,224)
Batf	Abcg1	-0.31861	rgb(182,196,223)
Egr2	Abcg1	0.21895	rgb(218,196,196)
Fosl2	Abcg1	0.35244	rgb(219,183,184)
Lef1	Abcg1	0.34903	rgb(219,184,184)
Ikzf3	Abcg2	-0.33888	rgb(180,195,223)
Tsc22d3	Abhd10	-1.1857	rgb( 88,139,240)
Zeb1	Abhd10	-0.49517	rgb(163,184,226)
Etv6	Abhd11	-0.28418	rgb(186,198,222)
Irf8	Abhd11	-0.27236	rgb(187,199,222)
Batf	Abhd12	-0.33419	rgb(181,195,223)
Zeb1	Abhd13	-0.4798	rgb(165,185,226)
Nfe2l2	Abhd14a	0.35379	rgb(219,183,184)
Nfe2l2	Abhd14b	0.35106	rgb(219,183,184)
Crem	Abhd15	0.35802	rgb(219,183,183)
Nfatc2	Abhd15	0.34042	rgb(219,184,185)
Lef1	Abhd16a	0.33081	rgb(219,185,186)
Bcl11b	Abhd4	-0.34411	rgb(180,194,224)
Maf	Abhd4	-0.34007	rgb(180,195,223)
Sp4	Abhd4	0.49814	rgb(220,169,170)
Tsc22d3	Abhd6	0.9747	rgb(222,124,125)
Bcl11b	Abhd8	-0.33971	rgb(180,195,223)
Egr2	Abhd8	0.30798	rgb(219,188,188)
Etv6	Abhd8	-0.3357	rgb(181,195,223)
Hif1a	Abhd8	0.32568	rgb(219,186,186)
Irf8	Abhd8	0.34246	rgb(219,184,185)
Lef1	Abhd8	0.34743	rgb(219,184,184)
Zfp36l2	Abhd8	-0.34783	rgb(179,194,224)
Irf4	Abi2	0.31463	rgb(219,187,187)
Satb1	Abi2	0.3442	rgb(219,184,184)
Stat3	Abi2	0.33425	rgb(219,185,185)
Batf	Abi3	0.33652	rgb(219,185,185)
Ikzf4	Abi3	-0.32249	rgb(182,196,223)
Irf4	Abi3	0.34842	rgb(219,184,184)
Prkrir	Abi3	0.35634	rgb(219,183,183)
Stat3	Abi3	0.34445	rgb(219,184,184)
Atf6	Abl1	-0.33923	rgb(180,195,223)
Egr2	Abl1	0.31171	rgb(219,187,188)
Lef1	Abl1	0.3433	rgb(219,184,185)
Ikzf3	Abl2	-0.34315	rgb(180,194,224)
Etv6	Ablim1	0.2954	rgb(219,189,189)
Fosl2	Ablim1	0.35884	rgb(219,183,183)
Hif1a	Ablim1	0.34152	rgb(219,184,185)
Ikzf3	Ablim1	0.31378	rgb(219,187,187)
Ikzf4	Ablim1	-0.15336	rgb(200,207,220)
Rorc	Ablim1	-0.35666	rgb(178,193,224)
Sp4	Ablim1	-0.38186	rgb(176,192,224)
Lef1	Abr	0.32057	rgb(219,186,187)
Smarca4	Abr	0.316	rgb(219,187,187)
Sp4	Abr	-0.34937	rgb(179,194,224)
Ikzf3	Abt1	-0.32567	rgb(182,196,223)
Egr2	Abtb1	-0.34806	rgb(179,194,224)
Etv6	Abtb1	-0.3371	rgb(180,195,223)
Hif1a	Abtb1	0.33097	rgb(219,185,186)
Stat3	Abtb1	0.31201	rgb(219,187,188)
Zfp36l2	Abtb1	-0.34685	rgb(179,194,224)
Atf6	Abtb2	-0.35285	rgb(179,194,224)
Batf	Abtb2	0.32996	rgb(219,185,186)
Hif1a	Abtb2	0.32071	rgb(219,186,187)
Irf4	Abtb2	0.35561	rgb(219,183,183)
Lef1	Abtb2	0.35302	rgb(219,183,184)
Maf	Abtb2	-0.34695	rgb(179,194,224)
Stat3	Abtb2	0.34988	rgb(219,184,184)
Egr2	Acaa1a	0.25086	rgb(218,193,193)
Hif1a	Acaa2	0.32008	rgb(219,186,187)
Maf	Acaa2	-0.32855	rgb(181,195,223)
Smarca4	Acaa2	-1.1863	rgb( 88,139,240)
Bcl11b	Acaca	0.34486	rgb(219,184,184)
Fosl2	Acaca	-0.34872	rgb(179,194,224)
Atf6	Acad8	0.34378	rgb(219,184,185)
Id2	Acad8	0.33875	rgb(219,185,185)
Nfatc2	Acad8	0.33073	rgb(219,185,186)
Prkrir	Acad8	0.34862	rgb(219,184,184)
Smarca4	Acad8	0.51875	rgb(220,167,168)
Egr2	Acad9	-0.33255	rgb(181,195,223)
Ikzf3	Acad9	-0.33793	rgb(180,195,223)
Irf8	Acad9	-0.23925	rgb(191,201,222)
Smarca4	Acad9	0.55604	rgb(220,164,164)
Bcl11b	Acadl	-0.35337	rgb(179,194,224)
Egr2	Acadl	0.19542	rgb(218,198,199)
Irf8	Acadl	0.3767	rgb(219,181,181)
Maf	Acadl	-0.34666	rgb(179,194,224)
Rorc	Acadl	-0.34289	rgb(180,194,224)
Bcl11b	Acadm	-0.35775	rgb(178,193,224)
Egr2	Acadm	-0.34008	rgb(180,195,223)
Rorc	Acadm	-0.32681	rgb(182,195,223)
Zfp36l2	Acadm	-0.33271	rgb(181,195,223)
Fosl2	Acadsb	0.3326	rgb(219,185,186)
Rorc	Acadsb	-0.3424	rgb(180,194,224)
Egr2	Acadvl	0.34378	rgb(219,184,185)
Lef1	Acadvl	0.3353	rgb(219,185,185)
Satb1	Acadvl	0.3504	rgb(219,184,184)
Bcl11b	Acap1	-0.31934	rgb(182,196,223)
Hif1a	Acap1	0.31467	rgb(219,187,187)
Maf	Acap2	-0.31987	rgb(182,196,223)
Lef1	Acap3	0.32551	rgb(219,186,186)
Irf8	Acat2	0.26283	rgb(218,192,192)
Smarca4	Acat2	0.26073	rgb(218,192,192)
Sp4	Acat2	0.27367	rgb(219,191,191)
Tsc22d3	Acat2	0.52114	rgb(220,167,168)
Batf	Acat3	-0.31891	rgb(182,196,223)
Crem	Acat3	-0.31699	rgb(183,196,223)
Ddit3	Acat3	-0.35764	rgb(178,193,224)
Irf4	Acat3	-0.33489	rgb(181,195,223)
Zfp36l2	Acat3	-0.34307	rgb(180,194,224)
Lef1	Acbd4	0.31187	rgb(219,187,188)
Zeb1	Acbd4	0.81189	rgb(221,139,140)
Rorc	Acbd5	-0.33646	rgb(180,195,223)
Tsc22d3	Acbd5	-0.79559	rgb(131,164,232)
Stat3	Acly	0.35014	rgb(219,184,184)
Lef1	Aco2	0.31702	rgb(219,187,187)
Bcl11b	Acot13	-0.35281	rgb(179,194,224)
Crem	Acot13	-0.34355	rgb(180,194,224)
Egr2	Acot13	-0.34309	rgb(180,194,224)
Fosl2	Acot13	0.30916	rgb(219,187,188)
Id2	Acot13	-0.33277	rgb(181,195,223)
Irf8	Acot13	0.49712	rgb(220,170,170)
Nfatc2	Acot13	0.3159	rgb(219,187,187)
Rorc	Acot13	-0.32512	rgb(182,196,223)
Satb1	Acot13	-0.33196	rgb(181,195,223)
Zfp36l2	Acot13	-0.34535	rgb(180,194,224)
Fosl2	Acot7	-0.31869	rgb(182,196,223)
Atf6	Acot8	0.31297	rgb(219,187,187)
Lef1	Acot8	0.31375	rgb(219,187,187)
Nfatc2	Acot8	0.3452	rgb(219,184,184)
Bcl11b	Acot9	-0.34306	rgb(180,194,224)
Ddit3	Acot9	-0.35194	rgb(179,194,224)
Zfp36l2	Acot9	-0.31738	rgb(183,196,223)
Hif1a	Acox1	0.32965	rgb(219,186,186)
Irf4	Acox1	0.33974	rgb(219,185,185)
Irf8	Acox1	-0.40831	rgb(173,190,225)
Batf	Acox3	0.34436	rgb(219,184,184)
Bcl11b	Acox3	-0.34806	rgb(179,194,224)
Fosl2	Acox3	0.31007	rgb(219,187,188)
Id2	Acox3	0.34867	rgb(219,184,184)
Ikzf3	Acox3	0.30916	rgb(219,187,188)
Irf4	Acox3	0.3134	rgb(219,187,187)
Stat3	Acox3	0.3434	rgb(219,184,185)
Zfp36l2	Acox3	-0.34805	rgb(179,194,224)
Atf6	Acp1	0.34395	rgb(219,184,184)
Bcl11b	Acp2	-0.35706	rgb(178,193,224)
Egr2	Acp2	-0.33109	rgb(181,195,223)
Zfp36l2	Acp2	-0.34528	rgb(180,194,224)
Batf	Acp5	0.34452	rgb(219,184,184)
Bcl11b	Acp5	-0.32612	rgb(182,195,223)
Fosl2	Acp5	0.36033	rgb(219,183,183)
Hif1a	Acp5	0.36181	rgb(219,182,183)
Ikzf3	Acp5	0.35295	rgb(219,183,184)
Sp4	Acp5	-0.55664	rgb(157,180,228)
Stat3	Acp5	0.36043	rgb(219,183,183)
Zfp36l2	Acp5	-0.327	rgb(182,195,223)
Crem	Acp6	0.35454	rgb(219,183,183)
Egr2	Acp6	0.3161	rgb(219,187,187)
Fosl2	Acp6	0.34031	rgb(219,185,185)
Hif1a	Acp6	0.31115	rgb(219,187,188)
Rorc	Acp6	-0.35799	rgb(178,193,224)
Satb1	Acp6	0.32574	rgb(219,186,186)
Smarca4	Acp6	0.42101	rgb(219,177,177)
Sp4	Acp6	0.45322	rgb(219,174,174)
Tsc22d3	Acp6	-0.97851	rgb(111,152,236)
Tsc22d3	Acrbp	0.73945	rgb(221,146,147)
Batf	Acsbg1	0.31176	rgb(219,187,188)
Bcl11b	Acsbg1	-0.35846	rgb(178,193,224)
Crem	Acsbg1	-0.35236	rgb(179,194,224)
Ddit3	Acsbg1	-0.35607	rgb(178,193,224)
Egr2	Acsbg1	0.76366	rgb(221,144,145)
Etv6	Acsbg1	0.54387	rgb(220,165,166)
Fosl2	Acsbg1	0.3566	rgb(219,183,183)
Irf4	Acsbg1	-0.35774	rgb(178,193,224)
Pou2af1	Acsbg1	0.23843	rgb(218,194,194)
Rorc	Acsbg1	-0.32327	rgb(182,196,223)
Satb1	Acsbg1	-0.31833	rgb(182,196,223)
Stat3	Acsbg1	0.3613	rgb(219,182,183)
Zeb1	Acsbg1	0.46912	rgb(220,172,173)
Zfp36l2	Acsbg1	-0.3582	rgb(178,193,224)
Lef1	Acsf2	0.34431	rgb(219,184,184)
Nfe2l2	Acsf2	0.34304	rgb(219,184,185)
Bcl11b	Acsf3	0.33977	rgb(219,185,185)
Egr2	Acsf3	0.35081	rgb(219,183,184)
Satb1	Acsf3	0.34473	rgb(219,184,184)
Batf	Acsl3	-0.35183	rgb(179,194,224)
Rorc	Acsl3	-0.35748	rgb(178,193,224)
Stat3	Acsl3	0.33381	rgb(219,185,185)
Batf	Acsl4	0.35459	rgb(219,183,183)
Egr2	Acsl4	-0.24035	rgb(191,201,222)
Etv6	Acsl4	-0.27114	rgb(188,199,222)
Fosl2	Acsl4	0.34051	rgb(219,184,185)
Irf4	Acsl4	0.35772	rgb(219,183,183)
Pou2af1	Acsl4	-0.2481	rgb(190,201,222)
Stat3	Acsl4	0.36085	rgb(219,183,183)
Batf	Acsl5	-0.35381	rgb(179,194,224)
Ikzf3	Acsl5	-0.34491	rgb(180,194,224)
Atf6	Acsl6	-0.36036	rgb(178,193,224)
Bcl11b	Acsl6	-0.34523	rgb(180,194,224)
Ddit3	Acsl6	-0.3193	rgb(182,196,223)
Egr2	Acsl6	1.0138	rgb(223,120,121)
Etv6	Acsl6	-0.36035	rgb(178,193,224)
Fosl2	Acsl6	-0.3427	rgb(180,194,224)
Hif1a	Acsl6	0.34101	rgb(219,184,185)
Id2	Acsl6	0.33268	rgb(219,185,186)
Irf4	Acsl6	0.36111	rgb(219,183,183)
Maf	Acsl6	-0.36186	rgb(178,193,224)
Nfe2l2	Acsl6	-0.35546	rgb(178,194,224)
Rorc	Acsl6	-0.35538	rgb(178,194,224)
Sp4	Acsl6	-0.80909	rgb(129,164,232)
Stat3	Acsl6	-0.3477	rgb(179,194,224)
Batf	Acss2	-0.3511	rgb(179,194,224)
Fosl2	Acss2	0.31937	rgb(219,187,187)
Id2	Acss2	0.3512	rgb(219,183,184)
Ikzf3	Acss2	0.31698	rgb(219,187,187)
Nfatc2	Acss2	0.34453	rgb(219,184,184)
Bcl11b	Acta1	-0.32716	rgb(182,195,223)
Ddit3	Acta1	-0.34912	rgb(179,194,224)
Lef1	Acta1	0.33936	rgb(219,185,185)
Stat3	Acta1	0.34002	rgb(219,185,185)
Zfp36l2	Acta1	-0.34998	rgb(179,194,224)
Bcl11b	Actg1	-0.34555	rgb(180,194,224)
Ikzf3	Actl6a	-0.33332	rgb(181,195,223)
Stat3	Actn1	-0.34837	rgb(179,194,224)
Tsc22d3	Actn1	-0.24028	rgb(191,201,222)
Irf8	Actn4	-0.25302	rgb(190,200,222)
Lef1	Actr1b	0.32622	rgb(219,186,186)
Ikzf3	Actr5	-0.32224	rgb(182,196,223)
Maf	Actr6	-0.32647	rgb(182,195,223)
Tsc22d3	Actr6	-0.87288	rgb(122,159,234)
Egr2	Acvr1b	0.42649	rgb(219,176,177)
Hif1a	Acvr1b	0.35151	rgb(219,183,184)
Lef1	Acvr1b	0.32491	rgb(219,186,186)
Smarca4	Acvr2a	0.46928	rgb(220,172,173)
Smarca4	Acvr2b	0.67538	rgb(221,153,153)
Fosl2	Acvrl1	0.35705	rgb(219,183,183)
Hif1a	Acvrl1	0.36239	rgb(219,182,183)
Id2	Acvrl1	0.35931	rgb(219,183,183)
Ikzf3	Acvrl1	0.35323	rgb(219,183,184)
Irf4	Acvrl1	0.35655	rgb(219,183,183)
Pou2af1	Acvrl1	0.3068	rgb(219,188,188)
Smarca4	Acvrl1	0.57246	rgb(220,162,163)
Sp4	Acvrl1	-0.94546	rgb(114,155,235)
Stat3	Acvrl1	0.35834	rgb(219,183,183)
Etv6	Acy1	-0.47531	rgb(165,186,226)
Irf8	Acy1	-0.37185	rgb(177,192,224)
Smarca4	Acy1	-0.41296	rgb(172,190,225)
Tsc22d3	Acy1	-0.77048	rgb(133,166,232)
Irf4	Ada	0.3444	rgb(219,184,184)
Maf	Ada	-0.34006	rgb(180,195,223)
Batf	Adam10	-0.35795	rgb(178,193,224)
Fosl2	Adam10	-0.34292	rgb(180,194,224)
Ikzf3	Adam10	-0.33801	rgb(180,195,223)
Sp4	Adam10	-0.2193	rgb(193,203,221)
Tsc22d3	Adam12	0.83714	rgb(222,137,138)
Fosl2	Adam15	0.34176	rgb(219,184,185)
Irf4	Adam15	0.32735	rgb(219,186,186)
Pou2af1	Adam15	-0.4002	rgb(174,191,225)
Stat3	Adam15	0.35437	rgb(219,183,184)
Maf	Adam17	-0.32676	rgb(182,195,223)
Batf	Adam19	0.3619	rgb(219,182,183)
Lef1	Adam19	0.34265	rgb(219,184,185)
Maf	Adam19	-0.35681	rgb(178,193,224)
Rorc	Adam19	0.35938	rgb(219,183,183)
Stat3	Adam19	0.36187	rgb(219,182,183)
Egr2	Adamts10	0.22535	rgb(218,195,196)
Etv6	Adamts10	0.39049	rgb(219,180,180)
Lef1	Adamts10	0.34657	rgb(219,184,184)
Bcl11b	Adamts6	-0.35395	rgb(179,194,224)
Irf4	Adamts6	-0.36202	rgb(178,193,224)
Maf	Adamts6	-0.35378	rgb(179,194,224)
Sp4	Adamts6	-0.50774	rgb(162,183,227)
Stat3	Adamts6	-0.32222	rgb(182,196,223)
Batf	Adap1	0.36057	rgb(219,183,183)
Fosl2	Adap1	-0.36	rgb(178,193,224)
Irf4	Adap1	0.36162	rgb(219,182,183)
Maf	Adap1	-0.36209	rgb(178,193,224)
Egr2	Adar	0.27646	rgb(219,191,191)
Bcl11b	Adarb1	-0.34936	rgb(179,194,224)
Fosl2	Adarb1	0.35817	rgb(219,183,183)
Irf4	Adarb1	0.35954	rgb(219,183,183)
Pou2af1	Adarb1	-0.34038	rgb(180,195,223)
Stat3	Adarb1	0.36195	rgb(219,182,183)
Zfp36l2	Adarb1	-0.33141	rgb(181,195,223)
Maf	Adat2	-0.32134	rgb(182,196,223)
Lef1	Adat3	0.3481	rgb(219,184,184)
Ikzf3	Adck1	-0.32182	rgb(182,196,223)
Lef1	Adck1	0.34366	rgb(219,184,185)
Hif1a	Adck5	0.32592	rgb(219,186,186)
Lef1	Adck5	0.34893	rgb(219,184,184)
Smarca4	Adck5	-0.71532	rgb(139,170,231)
Hif1a	Adcy3	0.34805	rgb(219,184,184)
Lef1	Adcy3	0.33623	rgb(219,185,185)
Prkrir	Adcy3	0.35061	rgb(219,184,184)
Batf	Adcy6	0.35172	rgb(219,183,184)
Bcl11b	Adcy6	-0.32309	rgb(182,196,223)
Crem	Adcy6	0.34556	rgb(219,184,184)
Etv6	Adcy6	-0.33996	rgb(180,195,223)
Irf4	Adcy6	0.3594	rgb(219,183,183)
Batf	Adcy7	-0.35207	rgb(179,194,224)
Bcl11b	Adcy7	-0.34766	rgb(179,194,224)
Ikzf3	Adcy7	-0.33378	rgb(181,195,223)
Irf4	Adcy7	-0.3255	rgb(182,196,223)
Maf	Adcy7	-0.35162	rgb(179,194,224)
Egr2	Add1	0.26942	rgb(218,191,192)
Etv6	Add1	0.30756	rgb(219,188,188)
Irf8	Add1	0.23896	rgb(218,194,194)
Rorc	Add1	-0.35026	rgb(179,194,224)
Egr2	Add3	0.29333	rgb(219,189,189)
Etv6	Add3	0.31495	rgb(219,187,187)
Irf8	Add3	0.32745	rgb(219,186,186)
Sp4	Add3	-0.49984	rgb(163,184,226)
Batf	Adh1	0.36034	rgb(219,183,183)
Bcl11b	Adh1	-0.35082	rgb(179,194,224)
Ddit3	Adh1	-0.32631	rgb(182,195,223)
Fosl2	Adh1	0.35569	rgb(219,183,183)
Ikzf3	Adh1	0.33868	rgb(219,185,185)
Nfatc2	Adh1	0.34168	rgb(219,184,185)
Rorc	Adh1	-0.3526	rgb(179,194,224)
Fosl2	Adh4	0.33655	rgb(219,185,185)
Irf4	Adh4	0.35803	rgb(219,183,183)
Rorc	Adh4	0.33068	rgb(219,185,186)
Stat3	Adh4	0.32464	rgb(219,186,186)
Irf4	Adh5	0.33824	rgb(219,185,185)
Tsc22d3	Adh5	-0.59321	rgb(153,178,228)
Atf6	Adi1	0.3524	rgb(219,183,184)
Batf	Adi1	-0.34204	rgb(180,194,223)
Crem	Adi1	0.35266	rgb(219,183,184)
Egr2	Adi1	0.33169	rgb(219,185,186)
Nfatc2	Adi1	0.34658	rgb(219,184,184)
Smarca4	Adipor1	0.31114	rgb(219,187,188)
Smarca4	Adipor2	0.22457	rgb(218,196,196)
Fosl2	Adk	-0.33863	rgb(180,195,223)
Ikzf3	Adk	-0.3317	rgb(181,195,223)
Maf	Adk	-0.34844	rgb(179,194,224)
Satb1	Adk	0.34691	rgb(219,184,184)
Batf	Adm	-0.32914	rgb(181,195,223)
Lef1	Ado	0.31113	rgb(219,187,188)
Batf	Adora2a	0.34445	rgb(219,184,184)
Egr2	Adora2a	-0.65598	rgb(146,174,229)
Fosl2	Adora2a	-0.36144	rgb(178,193,224)
Maf	Adora2a	-0.34522	rgb(180,194,224)
Fosl2	Adora2b	0.34297	rgb(219,184,185)
Ikzf3	Adora2b	0.35407	rgb(219,183,184)
Lef1	Adora2b	0.32032	rgb(219,186,187)
Rorc	Adora2b	-0.36121	rgb(178,193,224)
Batf	Adpgk	-0.3208	rgb(182,196,223)
Nfatc2	Adpgk	0.35129	rgb(219,183,184)
Tsc22d3	Adpgk	-0.68996	rgb(142,171,230)
Bcl11b	Adprh	-0.35826	rgb(178,193,224)
Zeb1	Adprh	0.2222	rgb(218,196,196)
Ikzf3	Adprhl2	-0.3409	rgb(180,195,223)
Lef1	Adprhl2	0.33676	rgb(219,185,185)
Nfatc2	Adprhl2	0.34841	rgb(219,184,184)
Smarca4	Adprhl2	0.61488	rgb(220,158,159)
Egr2	Adrbk1	0.30494	rgb(219,188,188)
Lef1	Adrbk1	0.323	rgb(219,186,186)
Ikzf3	Adsl	-0.34415	rgb(180,194,224)
Atf6	Adss	0.34032	rgb(219,184,185)
Irf4	Adss	0.32274	rgb(219,186,187)
Zeb1	Adss	-0.24136	rgb(191,201,222)
Batf	Adssl1	0.34646	rgb(219,184,184)
Tsc22d3	Adssl1	0.90784	rgb(222,130,131)
Fosl2	Aebp2	0.31405	rgb(219,187,187)
Hif1a	Aebp2	0.32248	rgb(219,186,187)
Irf4	Aebp2	0.3526	rgb(219,183,184)
Pou2af1	Aebp2	-0.17294	rgb(198,206,220)
Batf	Aen	-0.34792	rgb(179,194,224)
Bcl11b	Aen	-0.3172	rgb(183,196,223)
Egr2	Aen	-0.30021	rgb(184,197,223)
Fosl2	Aen	-0.35524	rgb(178,194,224)
Ikzf3	Aen	-0.35823	rgb(178,193,224)
Rorc	Aen	0.34356	rgb(219,184,185)
Zfp36l2	Aen	-0.32353	rgb(182,196,223)
Irf4	Aes	0.3554	rgb(219,183,183)
Smarca4	Aes	0.20407	rgb(218,198,198)
Tsc22d3	Aes	-0.49547	rgb(163,184,226)
Tsc22d3	Afap1	0.87847	rgb(222,133,134)
Irf8	Aff1	-0.41059	rgb(172,190,225)
Batf	Aff3	0.36059	rgb(219,183,183)
Bcl11b	Aff3	-0.35695	rgb(178,193,224)
Egr2	Aff3	-0.34412	rgb(180,194,224)
Fosl2	Aff3	0.35801	rgb(219,183,183)
Ikzf3	Aff3	0.33065	rgb(219,185,186)
Ikzf4	Aff3	-0.28222	rgb(186,198,222)
Irf4	Aff3	0.36146	rgb(219,182,183)
Lef1	Aff3	0.31866	rgb(219,187,187)
Maf	Aff3	0.33997	rgb(219,185,185)
Rorc	Aff3	-0.36075	rgb(178,193,224)
Zfp36l2	Aff3	-0.35065	rgb(179,194,224)
Lef1	Aff4	0.35182	rgb(219,183,184)
Hif1a	Afg3l2	0.35669	rgb(219,183,183)
Bcl11b	Afmid	-0.33598	rgb(181,195,223)
Ikzf3	Aftph	-0.3194	rgb(182,196,223)
Hif1a	Agap2	0.32381	rgb(219,186,186)
Lef1	Agap2	0.35245	rgb(219,183,184)
